y_true,y_pred,y_text,content,category
0,0,Hello! How can I assist you today?,Khoái bà này dễ sợ luôn,others
0,6,"Đáp án: 6. Người bình luận cho biết rằng ""Kem chị tuyên thì khỏi chê"", điều này cho thấy họ thích sản phẩm và không có lời phàn nàn nào về sản phẩm đó.",Kem chị tuyên thì khỏi chê,others
6,6,"Đáp án: 6. Người bình luận cho biết rằng họ ""Dùng thích luôn"", điều này cho thấy rằng họ thích sản phẩm và đã quyết định sử dụng sản phẩm đó ngay lập tức.",Dùng thích luôn,others
0,5,"Đáp án: 5. Bình luận ""Thấy em k c"" không cho biết rõ lý do tại sao họ không thích sản phẩm, tuy nhiên từ ngữ ""k c"" có thể hiểu là không hài lòng với sản phẩm hoặc không muốn mua nó. Do đó, đáp án 5 là phù hợp nhất với bình luận này.",Thấy em k c,others
0,6,"Đáp án: 6. Người bình luận tỏ ra thích sản phẩm và chúc mừng chủ shop bán hàng đắt hàng, có ý muốn khích lệ và ủng hộ chủ shop tiếp tục kinh doanh tốt.",Chị chúc buôn bán đắt hàng nha,others
0,6,"Đáp án: 6. Người bình luận đánh giá tích cực về sản phẩm và việc bán hàng của người bán. Cụ thể, bình luận này cho thấy họ rất hài lòng với việc bán hàng của người bán, vì họ đã nhận được nhiều quà tặng và có cảm giác như đã được đối xử đặc biệt.",Bữa nay bả bán tặng hàng quá trời luôn,others
0,5,"Đáp án: 5. Người bình luận cho biết cảm nhận không tốt về sản phẩm bằng cách sử dụng từ ""hết thành con qua rồi"".",Nhờ chị tuyen mà e hết thành con qua rồi yêu chế,others
0,0,"Đáp án: 0.
Giải thích: Bình luận này không liên quan đến việc mua bán hay sản phẩm, mà chỉ đơn giản là một lời khen về ngoại hình của chủ livestream.",Chị xinh đẹp,others
0,3,Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm bằng cách yêu cầu khuyến mãi cho bộ mặc ngày đêm mà họ đã mua.,Hổm e mua bộ ngày đêm nhưng k có khuyến mãi Tiếc rê,others
2,0,"Đáp án: 0.
Giải thích: Bình luận này không liên quan đến sản phẩm đang bán mà là một yêu cầu về sản phẩm khác. Bình luận có nội dung muốn chia sẻ với chị bán hàng về sản phẩm sâm phục hồi trị mụn mà người bình luận quan tâm.",Chi oi sâm phục hồi trị mụn luôn k chị,others
0,0,"Đáp án: 0.
Giải thích: Bình luận ""Cái tay hư kìa"" không liên quan đến sản phẩm hoặc chương trình bán hàng nên không phân loại vào các nhãn đã cho.",Cái tay hư kìa,others
0,6,"Đáp án: 6. Người bình luận thích cách sản phẩm làm cho người khác trông trắng và đẹp hơn, và có lời khen cho người đang livestream là c Tuyền.",Càng ngày thấy c Tuyền càng trắng và đẹp quá trời luôn he,others
1,2,Đáp án: 2. Bình luận này là một câu hỏi về việc có khuyến mãi gì không. Người bình luận muốn biết thông tin về các chương trình khuyến mãi của sản phẩm để quyết định mua hàng hoặc không.,Nay có khuyến mãi ji hả chị,others
2,4,"Đáp án: 4. Người bình luận đã đề cập đến việc ""nhan vien chot don"" và ""nhan hang cua c quame"", cho thấy đơn hàng đã được chốt và sản phẩm đã được nhận.",nhan vien chot don e roinon nhan hang cua c quame c qua,others
6,6,Đáp án: 6. Người bình luận thể hiện sự thích thú với sản phẩm kem và chất kem của sản phẩm được đánh giá là tốt.,Em mới nhận đc kem nha gói kỉ quá trời luôn á  Chất kem quá mê1,others
6,6,"Đáp án: 6. Bình luận này thể hiện người bình luận thích sản phẩm, đặc biệt là tính chất thơm mát của kem.",XÀi kem vip thơm mát đã lắm,others
2,2,"Đáp án: 2. Người bình luận đặt câu hỏi về giá của sản phẩm ""Kem mặt bao nhiêu chi"".",Kem mặt bao nhiêu chi,others
2,2,"Đáp án: 2. Bình luận này đặt câu hỏi về sản phẩm ""Tẩy da chết"" có bán 1kg không.",Tẩy da chết có bán 1kg k c Tuyền,others
0,2,Đáp án: 2. Bình luận này đặt câu hỏi yêu cầu để người bán giữ lại số điện thoại để có thể liên hệ sau này.,Để sđt lại nha chị,others
0,1,"Đáp án: 1. Người bình luận muốn để lại số điện thoại để được liên hệ riêng. Bình luận này chứa thông tin riêng tư của người bình luận, do đó cần để lại số điện thoại của mình để nhận được thông tin về sản phẩm hoặc liên hệ để được hỗ trợ.",Để sđt nha c,others
