y_true,y_pred,y_text,content,category
3,0,Hello! How can I assist you today?,Mã 36,others
2,2,"Đáp án: 2.
Giải thích:
Bình luận ""33 còn k c"" có vẻ như là một câu hỏi về số lượng sản phẩm còn lại trong kho. Người viết bình luận có thể quan tâm đến việc mua sản phẩm và muốn biết liệu có còn đủ số lượng hay không. Do đó, đáp án cho bình luận này là 2.",33 còn k c,others
2,2,"Đáp án: 2.
Giải thích:
Bình luận ""35 còn k ạ"" có vẻ như là một câu hỏi về số lượng sản phẩm còn lại trong kho. Người viết bình luận có thể đang quan tâm đến việc mua sản phẩm và muốn biết liệu có còn đủ số lượng hay không. Do đó, đáp án cho bình luận này là 2.",35 còn k ạ,others
3,3,"Đáp án: 3.
Giải thích:
Bình luận ""M35"" có vẻ như là một thông tin về thông số sản phẩm, có thể là mã sản phẩm hoặc kích cỡ sản phẩm. Do đó, đáp án cho bình luận này là 3.",M35,others
2,2,"Đáp án: 2.
Giải thích:
Bình luận ""Check tn dùm chứ nt 2 tuần chả ai check tn"" có vẻ như là một câu hỏi yêu cầu người bán hàng kiểm tra thông tin đơn hàng (hoặc trạng thái của sản phẩm) và cập nhật cho khách hàng. Do đó, đáp án cho bình luận này là 2.",Check tn dùm chứ nt 2 tuần chả ai check tn,others
0,3,Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm và chỉ ra rằng size 37 là màu ái tím.,37 là ái tím mà,others
0,0,"Đáp án: 0. Bình luận chỉ có một ký tự ""T"" và không có bất kỳ thông tin hay ngữ cảnh nào để phân tích được ý nghĩa của bình luận này.",T,others
0,2,"Đáp án: 2. Bình luận này đang đặt câu hỏi về việc mua hàng, yêu cầu chủ shop check giúp đơn hàng với lý do là trời mưa nên không thể đến lấy hàng.",6 g chị qa lấy đồ nha Hqa mưa quá k qa đc,others
3,3,"Đáp án: 3. Người bình luận đưa ra giá sản phẩm là 39.0, đây là việc chọn thông số cho sản phẩm.",39.0,others
3,3,"Đáp án: 3. Người bình luận đưa ra giá sản phẩm là 39.0, đây là việc chọn thông số cho sản phẩm.",Mã 39,others
1,0,Error occurred,Tối nay có live k e,others
3,0,Error occurred,40.0,others
3,0,Error occurred,Mã 40,others
2,0,Error occurred,Túi hồng sau lưng còn k c th,others
3,0,Error occurred,41.0,others
3,0,Error occurred,Ma 41 225k,others
3,0,Error occurred,Lấy e 1 sét ạ,others
2,0,Error occurred,Chi có chốt dc mã 39 k e,others
2,0,"Người bình luận đang bày tỏ sự thích thú với sản phẩm túi màu hồng và có ý muốn mua nó. Từ ""c thương"" trong câu bình luận cho thấy họ đang cảm thấy hứng thú và có ý định mua sản phẩm.",Túi hồng bn c thương,others
2,0,"Người bình luận cho biết họ đã chốt đơn hàng bằng cách sử dụng từ ""chốt dc"". Điều này cho thấy rằng họ đã quyết định mua sản phẩm và đang có ý định thanh toán để hoàn tất đơn hàng. ""39 k rm"" có thể là giá tiền của sản phẩm.",Chi có chốt dc ma 39 k rm,others
2,0,"Câu bình luận không cung cấp đủ thông tin để phân tích ý nghĩa. ""Chốt dc"" có thể ám chỉ người bình luận đã đặt hàng và thanh toán hoặc chỉ đơn giản là muốn chốt giá. ""39 k e"" có thể là giá tiền của sản phẩm, nhưng không rõ là người bình luận đang hỏi giá hay bày tỏ ý định mua sản phẩm.",Chi có chốt dc ma 39 k e,others
3,3,"Đáp án: 3. Người bình luận đang chọn và chia sẻ giá của sản phẩm là 43.0. Do đó, đây là trường hợp chọn thông số cho sản phẩm.",43.0,others
2,5,"Đáp án: 5. Bình luận này thể hiện người viết không thích sản phẩm, cụ thể là túi hồng. Tuy nhiên, bình luận không có yêu cầu hủy đơn hoặc không muốn nhận sản phẩm, do đó không phải là đáp án 7.",Túi hồng bn thương ơi,others
3,3,"Đáp án: 3.
Giải thích: Bình luận ""ma 43"" có thể được hiểu là đề cập đến thông số kích cỡ của sản phẩm, với ""ma"" có thể là từ viết tắt của ""size"" trong tiếng Anh. Và số ""43"" thể hiện kích cỡ của sản phẩm. Vì vậy, đây là bình luận để chọn thông số cho sản phẩm.",ma 43,others
0,4,"Đáp án: 4. Người bình luận đang hỏi xem liệu họ có thể chốt đơn hàng với kích cỡ là ma 39 hay không. ""Ma 39"" ở đây có thể là kích cỡ của sản phẩm. Cụm từ ""chốt đơn"" cho thấy rằng họ đang cân nhắc việc mua sản phẩm và muốn biết liệu có thể chọn kích cỡ này hay không.",Em ơi chi có chốt dc ma 39 k,others
3,3,"Đáp án: 3. Bình luận này đang chọn thông số cho sản phẩm bán trên livestream, đó là kích cỡ 44.0.",44.0,others
3,3,"Đáp án: 3.
Giải thích: Bình luận này có thể liên quan đến việc chọn thông số cho sản phẩm ""set thể thao"" như kích cỡ, màu sắc, chất liệu, hoặc các thông tin khác liên quan đến sản phẩm. Do đó, đáp án phù hợp nhất là 3.",set thể thao,others
2,2,"Đáp án: 2.
Giải thích: Bình luận này là một câu hỏi yêu cầu báo giá cho sản phẩm túi hồng. Người bình luận muốn biết giá của sản phẩm để quyết định có mua hay không.",Túi hồng bn thương ơi báo giá e với,others
3,3,"Đáp án: 3.
Giải thích: Bình luận ""47.0"" có thể là người xem đang yêu cầu chủ livestream cung cấp thông số về sản phẩm đang được bán, chẳng hạn như giá bán của sản phẩm đó là 47.0 đồng. Do đó, đáp án phù hợp nhất là chọn 3 - chọn thông số cho sản phẩm.",47.0,others
3,0,"Đáp án: 0. Bình luận ""Tt"" không có đủ thông tin để phân tích ý nghĩa của nó.",Tt,others
3,3,"Đáp án: 3. Bình luận này có chứa thông số 47, có thể là kích thước hoặc giá của sản phẩm. Người bình luận có thể đang muốn biết thông tin chi tiết về sản phẩm và yêu cầu báo giá.",47 dồn,others
