y_true,y_pred,y_text,content,category
0,0,Hello! How can I assist you today?,Kg fai đau ctai FB dag cập nhật nữa ak cnên kg có nhận đc thông báo,others
6,2,"Đáp án: 2.
Giải thích:
Bình luận này không đề cập đến việc chọn thông số cho sản phẩm, chốt đơn hàng, không thích hay thích sản phẩm và cũng không yêu cầu hủy đơn hàng hoặc không nhận sản phẩm. Thay vào đó, người bình luận đang đặt câu hỏi về việc kết hợp sử dụng sản phẩm với uống trắng da để đạt được hiệu quả tốt hơn. Vì vậy, đáp án là 2.",Sử dụng body nhà chị Tuyền thì nên kết hợp với uống trắng da ln là nhứt nách nhe may chị e xài gần 2hop trắng da nay da mặt e đẹp lắm ln2,others
6,4,"Đáp án: 4.
Giải thích:
Bình luận này đề cập đến việc bình luận viên đã nhận được sản phẩm (kem) và quên mua kem mặt trước đó khi chốt đơn. Vì vậy, đáp án là 4 - đã chốt đơn.",e vừa nhận dc kem rồi bữa trc chốt đơn mà e quên mua kem mặt tiếc ghê ln,others
2,2,"Đáp án: 2.
Giải thích:
Bình luận này đang đặt câu hỏi về việc lấy sản phẩm (body) vào ngày nào. Vì vậy, đáp án là 2 - đặt câu hỏi.",Hôm qua chốt dơn nv hỏi lấy body ngày đem hay BoDy cốt,others
0,0,"Đáp án: 0.
Giải thích: Bình luận không đưa ra thông tin cụ thể về sản phẩm hoặc hành động mua bán, cũng không đặt câu hỏi hay yêu cầu gì. Chỉ là một lời bình luận chung về người bán, do đó không thể phân loại vào bất kỳ nhóm nào trong các nhãn đã đưa ra.",Trang giả nhiều lắm chị,others
6,6,"Đáp án: 6. Người bình luận thể hiện sự hài lòng và khen ngợi sản phẩm kem của chị Tuyền, và kêu gọi mọi người ủng hộ chị Tuyền.",Kem của chị quá chuẩn mong mọi người ủng hộ chị Tuyền,others
2,6,"Đáp án: 6. Người bình luận thể hiện sự hài lòng và khen ngợi sản phẩm kem của chị Tuyền, và kêu gọi mọi người ủng hộ chị Tuyền.",Bn c,others
0,0,Error occurred,Nắm đầu đá nhóng nó liền chị,others
0,2,"Đáp án: 2.
Người bình luận không đặt câu hỏi cụ thể, nhưng cảm thấy rằng tương tác trên Facebook giảm trong thời gian hiện tại. Do đó, đáp án phù hợp là 2 - Chọn thông tin chung chung, không yêu cầu thông tin cụ thể. Bạn có thể trả lời rằng người bình luận đang bày tỏ quan ngại về sự giảm sút của tương tác trên Facebook trong thời gian gần đây.",Fb luc này giảm tương tác dữ lắm,others
0,1,"Đáp án: 1.
Người bình luận đang nói về việc Facebook đã cập nhật thông tin gì đó. Tuy nhiên, không rõ ràng đó là thông tin gì cụ thể. Vì vậy, đáp án phù hợp là 1 - Nhắc tên riêng hoặc muốn chia sẻ. Bạn có thể yêu cầu người bình luận giải thích rõ hơn về thông tin Facebook cập nhật, hoặc chia sẻ thông tin liên quan nếu bạn biết.",FB dag cập nhật ak c,others
