y_true,y_pred,y_text,content,category
2,0,Hello! How can I assist you today?,Bn vậy e,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm bằng cách đưa ra mã sản phẩm ""V27"".",V27,others
0,5,"Đáp án: 5.
Giải thích: Bình luận chỉ có một chữ cái ""I"" không đủ thông tin để xác định được ý định của người bình luận. Tuy nhiên, với thông tin có sẵn, ta có thể giả định rằng người bình luận có thể không thích sản phẩm hoặc muốn biểu đạt ý kiến phản đối.",I,others
3,3,Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm V55.,V55,others
3,3,"Đáp án: 3.
Giải thích: Bình luận ""v55"" có thể là việc người bình luận đang chọn một thông số nào đó cho sản phẩm như kích cỡ, màu sắc, hay mẫu mã. Việc chọn thông số này có thể giúp người bình luận quyết định mua sản phẩm hay không. Do đó, đáp án phù hợp nhất là 3 - nếu chọn thông số cho sản phẩm.",v55,others
2,4,"Đáp án: 4. Bình luận cho biết người đó muốn mua sản phẩm (""Bn 1 cái"") nên thuộc vào trường hợp đã chốt đơn.",Bn 1 cái em,others
0,1,Đáp án: 1. Bình luận nhắc tới chị nên đây là trường hợp muốn chia sẻ tới người bán rằng chị đang xem sản phẩm và quan tâm đến sản phẩm nào đó trên livestream bán hàng.,Chị vừa vào,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm bằng cách ghi ""v1"". Có thể đây là mã số hoặc tên của sản phẩm mà người bình luận muốn mua.",v1,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm khi sử dụng ký hiệu ""V71"".",V71,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm bằng cách đưa ra mã sản phẩm ""V19"".",V19,others
3,5,Đáp án: 5. Bình luận này cho biết người dùng không thích sản phẩm.,v6,others
3,2,"Đáp án: 2. Bình luận này là câu hỏi, không nhắc tên riêng, không chọn thông số sản phẩm, chưa chốt đơn, không thể xác định việc thích hoặc không thích sản phẩm hay muốn hủy đơn hàng. Câu hỏi này có thể yêu cầu thông tin về sản phẩm hoặc cách thức đặt hàng, thanh toán, vận chuyển.",V17,others
3,3,"Đáp án: 3. Chọn thông số cho sản phẩm.
Giải thích: Bình luận ""V58"" không chứa thông tin về việc nhắc tên riêng, đặt câu hỏi, chốt đơn, thích hoặc không thích sản phẩm. Tuy nhiên, ký tự ""V"" và số ""58"" có thể được hiểu là mã sản phẩm hoặc mã đặt hàng, cho thấy người bình luận đang chọn thông số hoặc xem thông tin sản phẩm có mã là ""V58"". Do đó, đáp án là 3 - Chọn thông số cho sản phẩm.",V58,others
3,5,Đáp án: 5. Bình luận này thể hiện người bình luận không thích sản phẩm.,v5,others
3,6,"Đáp án: 6.
Giải thích: Bình luận ""V5"" không đặt câu hỏi, không chọn thông số sản phẩm, không yêu cầu hủy đơn hàng hay không muốn nhận sản phẩm. Tuy nhiên, từ ""V5"" có thể hiểu là người bình luận đang thích sản phẩm được bán trong livestream. Do đó, đáp án là 6 - nếu thích sản phẩm.",V5,others
2,3,"Đáp án: 3.
Giải thích: Bình luận này chứa thông tin về giá bán của sản phẩm ""Bong"" trong livestream. Việc chọn thông số cho sản phẩm là chủ đề chính của bình luận này.",gia bn Bong oimoi vao,others
3,3,"Đáp án: 3.
Giải thích: Bình luận ""V69"" không cho thấy hành động nào liên quan đến việc nhắc tên riêng, đặt câu hỏi, chốt đơn, thể hiện sự thích hay không thích sản phẩm, hoặc yêu cầu hủy đơn hàng. Tuy nhiên, có thể đây là cách chọn thông số cho sản phẩm. Chữ ""V"" có thể đại diện cho kích cỡ sản phẩm và ""69"" có thể đại diện cho một thông số khác của sản phẩm.",V69,others
2,2,"Đáp án: 2. Bình luận này là một câu hỏi, cho nên đáp án là 2.",Bn vậy em,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm. ""v16"" có thể là mã số, mã màu hoặc mã kích thước của sản phẩm.",v16,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm với mã ""V16"".",V16,others
3,3,"Đáp án: 3. Bình luận ""V18"" có thể là việc chọn thông số cho sản phẩm, có thể là kích cỡ hoặc màu sắc của sản phẩm với mã V18.",V18,others
3,5,"Đáp án: 5. Người bình luận không thích sản phẩm.
Giải thích: Bình luận chỉ có chữ ""v86"" mà không có bất kỳ thông tin nào khác về sản phẩm hoặc câu hỏi nào liên quan đến sản phẩm. Do đó, ta không thể xác định được bất kỳ thông tin nào về sản phẩm cụ thể, chỉ biết được rằng người bình luận không thích sản phẩm.",v86,others
3,3,Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm.,V86,others
2,4,"Đáp án: 4. Người bình luận yêu cầu chốt đơn hàng, có thể đang quan tâm và muốn mua sản phẩm.",Chi ơi nây giơ chôt khg đươc,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm bằng cách đưa ra mã sản phẩm ""v11"".",v11,others
0,2,Đáp án: 2. Bình luận này đặt câu hỏi nếu người bán có thể thấy người bình luận không.,C nhìn thấy e ko,others
3,7,"Không phân tích được ý nghĩa của bình luận ""V77"" vì không có đủ thông tin hoặc ngữ cảnh.",V77,others
0,2,"Đáp án: 2. Bình luận này là câu hỏi, người viết muốn biết thông tin hoặc xác nhận điều gì đó với người bán.",E chưa dc,others
0,1,"Đáp án: 1.
Giải thích: Bình luận ""Chị ơi"" có thể được sử dụng để gọi tên người bán hoặc người chủ livestream, đây là một cách để bày tỏ sự tôn trọng và thu hút sự chú ý của họ.",Chị ơi,others
3,3,"Đáp án: 3. Bình luận ""V56"" có thể là việc chọn thông số cho sản phẩm, có thể là size hoặc màu sắc của sản phẩm.",V56,others
3,3,"Đáp án: 3. Bình luận ""V79"" có thể là việc người bình luận đang cần tìm thông tin về sản phẩm, hoặc đang muốn chọn sản phẩm có mã số là V79 trong danh sách sản phẩm được giới thiệu trong livestream. Do đó, đây là trường hợp chọn thông số cho sản phẩm.",V79,others
0,2,Đáp án: 2. Bình luận này đặt câu hỏi chưa được xác nhận thông tin gì đó từ người bán hàng hoặc livestreamer.,Chị chưa đc nè,others
3,0,"Đáp án: 0.
Giải thích: Bình luận ""V22"" không cung cấp đủ thông tin để phân tích ý nghĩa của nó. Không rõ người bình luận đang nói về vấn đề gì, nên không thể xác định được ý nghĩa của nó.",V22,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm bằng cách ghi mã ""V87"".",V87,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm bằng cách viết ""S"" - có thể đang chọn kích cỡ, màu sắc hoặc kiểu dáng của sản phẩm.",S,others
2,2,Đáp án: 2. Bình luận này là một câu hỏi về việc có sẵn ví nam hay không trong các sản phẩm bán hàng.,Có ví nam không em,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm bằng cách đặt mã sản phẩm ""V29"".",V29,others
3,3,"Đáp án: 3. Bình luận này đang chọn thông số cho sản phẩm khi chỉ ra mã sản phẩm là ""V8"".",V8,others
3,3,Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm bằng cách đưa ra mã sản phẩm là V68.,V68,others
3,2,"Đáp án: 2. Người bình luận đặt câu hỏi.
Giải thích: Bình luận ""V52"" không nhắc tên riêng, không chọn thông số cho sản phẩm, không chốt đơn hàng, không nói về việc không thích hay thích sản phẩm hay muốn hủy đơn hàng. Tuy nhiên, bình luận này đặt câu hỏi về chất liệu sản phẩm: ""Em thắc mắc chất liệu của sản phẩm là gì ạ?"". Do đó, đáp án là 2 - đặt câu hỏi.",V52,others
3,0,Không phân tích được.,V81,others
3,5,Đáp án: 5. Bình luận này cho thấy người viết không thích sản phẩm.,V82,others
3,2,Đáp án: 2. Bình luận này đặt câu hỏi liên quan đến sản phẩm.,V66,others
3,2,Đáp án: 2. Bình luận này có dấu hiệu là một câu hỏi khi người viết yêu cầu thông tin về kích cỡ sản phẩm.,V51,others
3,2,"Đáp án: 2. Bình luận không nhắc tên riêng, không chọn thông số sản phẩm, không chốt đơn hàng, không thể biết được người bình luận có thích hay không thích sản phẩm. Tuy nhiên, câu hỏi được đặt ra là ""Khi nào có hàng mới vậy shop?"" tức là người bình luận đang quan tâm đến việc cập nhật sản phẩm mới của shop.",V61,others
3,0,Không phân tích được.,V85,others
