y_true,y_pred,y_text,content,category
3,0,Không phân tích được vì bình luận không có đủ thông tin để xác định hành động của người bình luận.,sét len,others
3,3,"Người bình luận đang chọn thông số cho sản phẩm, cụ thể là set len có số lượng là 3.",Set len 3,others
2,0,Người bình luận không thích sản phẩm con tui xách mà người bán đang giới thiệu.,Con tui xách k e,others
3,0,"Người bình luận đang chọn thông số cho sản phẩm, cụ thể là muốn đặt mua set len dồn.",Set len dồn,others
0,2,"Đáp án: 2.
Giải thích: Bình luận này là một câu hỏi đối với shop, yêu cầu shop kiểm tra lại đơn hàng và xác nhận xem sản phẩm tặng đã được gửi hay chưa.",Shop gui sót hàng tặng của em chỉ gửi hàng mua k có hàng tặng ạ shop kiểm tra lại giúp e,others
2,2,"Đáp án: 2.
Giải thích: Bình luận này đặt câu hỏi về việc sản phẩm chân váy dập li có về lại hay không. Cụ thể là người bình luận hỏi ""c ơi có về lại chân váy dập li k c"" với ý muốn hỏi shop xem liệu sản phẩm chân váy dập li có được bán lại hay không.",c ơi có về lại chân váy dập li k c,others
2,2,"Đáp án: 2. Bình luận này là câu hỏi về sản phẩm, người bình luận đang muốn biết liệu rằng sản phẩm giày đang được bán trong livestream có được bán hay không.",Giày có bán k c iu,others
2,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm, cụ thể là chọn kích thước của chân váy dập li.",c ơi có về lại chân váy dập li nhỏ k c,others
3,4,"Đáp án: 4. Bình luận này đề cập đến việc dồn đơn, có nghĩa là đã chốt đơn hàng và đang chuẩn bị giao hàng cho khách hàng.",Set len dồn đơn,others
3,3,Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm bằng cách yêu cầu bán 2 sét len.,2 sét len,others
2,3,"Đáp án: 3. Người bình luận đang yêu cầu thông tin về việc sản phẩm có màu sắc nào không, có màu không, hay có màu T hay không.",Có màu k T,others
3,3,"Đáp án: 3. Người bình luận đang chọn sản phẩm ""sét len đồng đơn"" và muốn gửi thông điệp rằng sản phẩm mà họ đang xem là ""sét len"" và ""đồng đơn"" (chỉ có một kiểu dáng hoặc màu sắc). Chọn thông số cho sản phẩm là một hành động thường thấy trong các cuộc trò chuyện về sản phẩm và đây là một ví dụ cụ thể cho hành động đó.",Sét len don đơn,others
0,0,"Đáp án: 0. Bình luận ""mm"" không có đủ thông tin để phân tích ý nghĩa hoặc mục đích của người bình luận.",mm,others
0,0,"Đáp án: 0. Bình luận ""bb"" không có đủ thông tin để phân tích ý nghĩa hoặc mục đích của người bình luận.",bb,others
0,0,"Đáp án: 0. Không thể phân tích được ý nghĩa của bình luận ""nnn"" vì không có thông tin đủ để hiểu được ý nghĩa của nó.",nnn,others
0,0,"Không thể phân tích được vì ""bbbb"" không mang ý nghĩa gì rõ ràng.",bbbb,others
0,0,"Không thể phân tích được ý nghĩa của chuỗi ""mbb"" mà không có thông tin hoặc ngữ cảnh cụ thể.",mbb,others
2,2,Đáp án: 2. Bình luận này là câu hỏi về thông tin sản phẩm. Người bình luận đang hỏi xem sản phẩm có sẵn size L hay không (sét len là thuật ngữ chỉ size L trong cộng đồng mua sắm trực tuyến).,C có sét len chưa,others
0,0,Đáp án: 0. Không phân tích được. Bình luận này không có nội dung rõ ràng hoặc có thể là do lỗi nhập liệu.,Nmnnmmmmk,others
2,3,Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm bằng cách hỏi xem trên áo có có túi màu nâu đằng sau hay không để xác định các chi tiết của sản phẩm.,Túi nâu đằng sau bn ạ,others
0,0,"Không phân tích được. Bình luận không có nội dung rõ ràng hoặc không có liên quan đến sản phẩm, không đủ thông tin để phân tích.",nbjmbmm,others
