y_true,y_pred,y_text,content,category
2,0,"Đáp án: 0.
Giải thích: Bình luận ""Shdg"" không rõ ý nghĩa, không phân loại được vào các trường hợp đã liệt kê.",Boss chị đi có bán k ah,others
3,0,Error occurred,QuầnL,others
2,2,Đáp án: 2. Người bình luận đang đặt câu hỏi về việc có quần size M hay không.,Chị có quần size M chưa e,others
2,4,Đáp án: 4. Bình luận này cho thấy người dùng đã chốt đơn hàng và muốn kiểm tra trạng thái đơn hàng của mình.,Chị chốt mẫu đầm hồng kèm áo khoác màu hồng hôm 5 tây tới nay chưa nhận được e kiểm tra dùm c,others
2,2,Đáp án: 2. Người bình luận đang đặt câu hỏi về sản phẩm chân váy có size M hay chưa.,Chị có chân váy sĩze M chưa e,others
0,0,"Đáp án: 0. Bình luận ""H"" không cung cấp đủ thông tin để phân tích ý nghĩa của nó trong ngữ cảnh livestream bán hàng others.",H,others
0,0,"Đáp án: 0. Bình luận chỉ có một ký tự ""R"" mà không có bất kỳ thông tin hoặc nội dung cụ thể nào để phân tích.",R,others
0,4,"Đáp án: 4. Bình luận ""Ok e"" cho thấy người đó đã đồng ý mua sản phẩm và chốt đơn hàng.",Ok e,others
0,5,"Đáp án: 5. Người bình luận không thích sản phẩm.
Giải thích: ""Zzzzzz"" là một biểu hiện của việc ngủ gật, ngủ say. Vì vậy, trong trường hợp này, người bình luận sử dụng ""Zzzzzz"" có thể cho thấy họ đang không quan tâm hoặc hứng thú với sản phẩm được giới thiệu trong livestream. Vì vậy, đáp án là 5 - người bình luận không thích sản phẩm.",Zzzzzz,others
0,0,"Đáp án: 0. Bình luận ""U"" không có đủ thông tin để phân tích ý nghĩa của nó. Có thể đây là một bình luận ngắn gọn và không mang ý nghĩa gì đặc biệt, hoặc là một lỗi gõ tay.",U,others
0,5,"Đáp án: 5. Bình luận ""M"" có thể là biểu hiện cho việc người bình luận không thích sản phẩm được giới thiệu trong livestream bán hàng. Tuy nhiên, vì nó là một biểu hiện viết tắt không rõ ràng nên cũng có thể làm cho việc phân tích trở nên khó khăn hơn.",M,others
0,0,Đáp án: 0. Bình luận không có nội dung cụ thể hoặc không rõ ý nghĩa.,Cvbx,others
2,2,Đáp án: 2. Bình luận này đặt câu hỏi xem sản phẩm có lên set không.,Có lên set không e,others
0,0,Đáp án: 0. Bình luận không rõ nghĩa hoặc không phân tích được.,Hhshzn,others
