y_true,y_pred,y_text,content,category
2,3,Đáp án là 3. Bình luận này cho thấy người bình luận đang muốn biết về thông số của sản phẩm dép và cần được hướng dẫn.,Dép mẫu như nào chị ơi,clothing
3,0,"Đáp án: 0.
Giải thích: Bình luận ""Beo"" không cho thấy một mục đích cụ thể, không liên quan đến việc chọn sản phẩm hoặc tình trạng đơn hàng, cũng không có yêu cầu hay thắc mắc gì liên quan đến chương trình livestream bán hàng. Do đó, không thể xác định được đáp án cho bình luận này.",Beo,clothing
3,5,"Đáp án 5. Người bình luận đã nhận được sản phẩm và không thích sản phẩm. Từ ""beo xam"" có thể hiểu là sản phẩm quá to và màu sắc không đẹp mắt, không hài lòng về sản phẩm đã nhận được.",Beo xam,clothing
2,0,"Bình luận này đang hỏi về thông số của sản phẩm, cụ thể là mở xanh min để xem sản phẩm có đẹp không.",Mở xanh min ra c coi dc ko,clothing
3,5,"Đáp án: 5. Bình luận ""Beo kem"" có nghĩa là sản phẩm không phù hợp với người mặc và làm người mặc trông thêm béo hơn. Đây là bình luận phản hồi về sản phẩm đã nhận được và không hài lòng về chất lượng sản phẩm.",Beo kem,clothing
3,5,"Đáp án: 5. Bình luận này có nội dung đánh giá về sản phẩm mặc, cụ thể là cho rằng sản phẩm là ""Beo xam"". Đáp án 5 thể hiện trường hợp khách hàng đã nhận được sản phẩm nhưng không hài lòng với sản phẩm đó.",Beo xam,clothing
3,6,"Đáp án: 6. Bình luận này không phản ánh bất kỳ thắc mắc hay yêu cầu nào về sản phẩm hoặc đơn hàng, cũng không chia sẻ tên riêng hay thông tin cá nhân nào. Bình luận ""Beo kem"" có thể hiểu là người bình luận đang thích sản phẩm và mô tả về màu sắc hoặc cảm nhận chung của sản phẩm.",Beo kem,clothing
2,0,"Không phân tích được. Bình luận này không liên quan đến sản phẩm hoặc dịch vụ bán hàng, mà là một câu hỏi về người bán hàng. Cụ thể, người bình luận hỏi xem người bán hàng có cắt ngực hay không.",Co mut nguc ha chi Tu?,clothing
2,3,Đáp án: 3. Bình luận này đang muốn chọn thông số cho sản phẩm khi yêu cầu bộ vừa rồi và hỏi xem có size e không.,Bộ vừa rối e có ko chị,clothing
3,3,"Đáp án: 3. Người bình luận muốn chọn thông số cho sản phẩm.
Giải thích: ""Beo kem xam"" không liên quan đến việc nhắc tên, thắc mắc, chốt đơn, nhận hoặc không nhận sản phẩm. Tuy nhiên, từ ""beo kem xam"" có thể đoán được người bình luận muốn chọn thông số cho sản phẩm để phù hợp với vóc dáng của mình.",Beo kem xam,clothing
3,3,Đáp án: 3. Bình luận này có thể muốn chọn kích cỡ hoặc số đo của bộ quần áo với giá 120.,Bô 120 á,clothing
3,3,"Đáp án: 3. Người bình luận muốn chọn thông số cho sản phẩm.
Giải thích: Bình luận ""Beo đen"" không liên quan đến việc nhắc tên riêng, thắc mắc, chốt đơn, nhận hoặc không thích sản phẩm, hay muốn hủy đơn hàng. Tuy nhiên, nó chứa thông tin về màu sắc của sản phẩm được bán, cho thấy người bình luận muốn chọn một thông số cụ thể cho sản phẩm.",Beo đen,clothing
3,3,"Đáp án: 3. Bình luận ""Beo hồng"" có thể là yêu cầu hoặc muốn chọn thông số sản phẩm về màu sắc, trong trường hợp này là muốn mua sản phẩm áo ""beo"" màu hồng.",Beo hồng,clothing
3,3,"Đáp án: 3. Người bình luận muốn chọn thông số cho sản phẩm.
Giải thích: Bình luận ""Beo xam và kem"" có thể là người đang muốn lựa chọn thông số sản phẩm bao gồm màu sắc của sản phẩm. Bằng cách kết hợp hai màu sắc ""xám"" và ""kem"" để tạo nên một màu sắc khác cho sản phẩm.",Beo xam và kem,clothing
3,0,Không phân tích được. Bình luận này không liên quan đến sản phẩm hoặc thông tin về đơn hàng.,927191828.0,clothing
3,3,"Đáp án: 3.
Bình luận này có chứa thông tin về sản phẩm và giá cả (""beo xám 85k""), cùng số điện thoại liên hệ để đặt mua (""0834577701""), cho thấy người bình luận đang quan tâm đến việc chọn thông số cho sản phẩm. Cụ thể, ""beo xám"" có thể là một loại mặt hàng hoặc màu sắc của sản phẩm clothing.",beo xám 85k /0834577701 ghé lấy,clothing
0,0,"Đáp án: 0.
Giải thích: Bình luận chỉ có một dấu chấm (""."") và không có bất kỳ nội dung gì, do đó không thể phân tích được.",.,clothing
