y_true,y_pred,y_text,content,category
3,3,"Đáp án: 3. Bình luận ""Sét vet1"" có thể là yêu cầu chọn thông số (size, màu sắc, kiểu dáng...) cho sản phẩm ""set"" trong livestream bán hàng.",Sét vet1,others
2,3,"Đáp án: 3. Người bình luận muốn chọn thông số cho sản phẩm.
Giải thích: ""Sét len"" và ""còn không em"" đều là mô tả về sản phẩm. Tuy nhiên, bình luận này không đặt câu hỏi hay có ý kiến riêng về sản phẩm, mà đang yêu cầu người bán cung cấp thông tin về thông số của sản phẩm. Do đó, đáp án là 3 - người bình luận muốn chọn thông số cho sản phẩm.",Sét len còn không em,others
2,3,"Đáp án: 3. Người bình luận muốn biết giá của túi sản phẩm.
Giải thích: ""Túi trên nhiêu ah"" có thể hiểu là người bình luận đang hỏi về giá của túi sản phẩm được đề cập trong livestream. Do đó, đáp án là 3 - muốn chọn thông số cho sản phẩm.",Túi trên nhiêu ah,others
2,3,"Đáp án: 3. Người bình luận đang muốn lựa chọn thông số cho sản phẩm, cụ thể là yêu cầu chân váy có lưng thun và không quá ôm.",Chân váy lưng thun phải k thương,others
2,3,"Đáp án: 3. Người bình luận muốn chọn thông số cho sản phẩm.
Giải thích: Bình luận này cho thấy người bình luận muốn biết thêm về độ dày của set len để có thể quyết định liệu sản phẩm có phù hợp với nhu cầu của mình hay không. Do đó, đáp án 3 là phù hợp với trường hợp này.",Set len nhiu day e,others
3,3,"Đáp án: 3. Người bình luận muốn mua sản phẩm ""túi xách"" và muốn tìm thông tin về sản phẩm để chọn lựa.",Tui xach,others
1,1,"Đáp án: 1. Bình luận này nhắc tới tên riêng ""Hue Ngan Pham"" nên thuộc vào trường hợp nhắc tên riêng hoặc muốn chia sẻ.",Hue Ngan Pham,others
0,3,Đáp án: 3. Người bình luận đang muốn hỏi xem liệu có áo khoác nữa không và có thể sẽ quan tâm đến thông số của sản phẩm nếu còn có sẵn.,Có lên áo khoác nữa k thương xinh gái,others
0,0,"Đáp án: 0.
Giải thích: Bình luận ""ok em"" không cung cấp đủ thông tin để phân tích xem người bình luận đang nhắm đến một trong các trường hợp được liệt kê. Bình luận này có thể chỉ là một lời phản hồi thông thường để xác nhận hoặc đồng ý với nội dung được trình bày trong livestream.",ok em,others
0,0,"Không phân tích được. Bình luận không liên quan đến việc mua bán sản phẩm, không yêu cầu thông tin hoặc phản hồi về sản phẩm.",Sét lên trắng sau lưng chi xem đi thương,others
3,3,"Đáp án: 3. Người bình luận muốn chọn thông số cho sản phẩm.
Giải thích: Bình luận ""Túi xách nâu"" là một yêu cầu hoặc thông báo về sản phẩm, không nhắc tên riêng, không thể phân loại vào các trường hợp còn lại. Tuy nhiên, bình luận có thể cho thấy người đó quan tâm đến sản phẩm và có thể đang muốn tìm hiểu thêm về nó hoặc có ý định mua sản phẩm đó với thông số là ""nâu"". Do đó, đáp án là 3 - Người bình luận muốn chọn thông số cho sản phẩm.",Túi xách nâu,others
0,0,"Đáp án: 0.
Giải thích: Bình luận ""Chúc c ngủ ngon"" không liên quan đến sản phẩm hoặc việc mua bán nên không phân loại vào các trường hợp đã cho.",Chúc c ngủ ngon,others
3,4,Đáp án: 4. Đây có thể là một lời nhắc nhở cho người bán hàng rằng họ đã chốt đơn hàng và cần phải giao hàng cho khách hàng sớm nhất có thể.,Don don nha chi,others
2,3,"Đáp án: 3. Người bình luận muốn chọn thông số cho sản phẩm.
Giải thích: Bình luận ""Sét lên trắng gia bao nhiêu em"" có thể là yêu cầu thông tin về giá và thông số sản phẩm ""sét lên trắng"" mà người bình luận quan tâm để có thể đặt mua sản phẩm đó. Do đó, đáp án là 3 - muốn chọn thông số cho sản phẩm.",Sét lên trắng gia bao nhiêu em,others
3,3,"Đáp án: 3. Người bình luận muốn chọn thông số cho sản phẩm.
Giải thích: ""Sét lên trắng dồn đõn"" có thể hiểu là sản phẩm được bán trong bài livestream là bộ đồ màu trắng, và người bình luận muốn biết thông số của sản phẩm đó, chẳng hạn như giá cả hoặc kích cỡ. Do đó, đáp án chính xác nhất là 3.",Sét lên trắng dồn đõn,others
2,3,"Đáp án: 3. Người bình luận muốn chọn thông số cho sản phẩm.
Giải thích: Bình luận ""Sét vest 56kg vừa k"" cho thấy người bình luận đang quan tâm đến thông số sản phẩm, đặc biệt là kích cỡ (56kg) và vừa vặn (vừa k). Do đó, đáp án là 3 - muốn chọn thông số cho sản phẩm.",Sét vest 56kg vừa k,others
3,4,Đáp án: 4. Bình luận cho thấy người đó đã chốt đơn hàng và muốn xác nhận lại với người bán hàng rằng họ đã đặt hàng thành công và sẽ chờ đợi nhận được sản phẩm của mình.,Don đơn nha chi,others
2,3,"Đáp án: 3. Bình luận này muốn chọn thông số cho sản phẩm, có thể là kích cỡ hoặc màu sắc của sản phẩm.",Còn nhận sĩ kg Thuong,others
0,0,"Đáp án: 0.
Bình luận ""Mua về ăn ha"" không liên quan đến sản phẩm hoặc giao dịch mua bán, mà có thể chỉ là một bình luận ngẫu nhiên hoặc muốn hỏi về cách sử dụng sản phẩm. Vì vậy, không thể phân loại bình luận này vào bất kỳ danh mục nào trong các lựa chọn được đề cập.",Mua về ăn ha,others
2,2,"Đáp án là 2. Bình luận ""Ib c nha e"" có thể là người bình luận đang thắc mắc hoặc yêu cầu tương tác với người bán hàng để được giải đáp thắc mắc hoặc hỏi thêm thông tin về sản phẩm. ""Ib"" có nghĩa là ""inbox"" hay ""nhắn tin riêng"" và ""c"" có thể là cách viết tắt của ""cho"" hoặc ""xin"", ""nha"" là từ viết tắt của ""nhà"" và ""e"" là từ viết tắt của ""em"".",Ib c nha e,others
1,1,"Đáp án: 1. Bình luận này nhắc tên riêng ""Nguyễn Chinh"" nên có thể là muốn liên hệ với Nguyễn Chinh hoặc chia sẻ thông tin về Nguyễn Chinh.",Nguyễn Chinh,others
1,1,"Đáp án: 1. Nhắc tên riêng hoặc muốn chia sẻ thông tin.
Giải thích: Bình luận ""Thuy Doan"" chỉ đơn thuần là việc nhắc tên một người, có thể là bạn bè hoặc người quen của người bình luận để chia sẻ thông tin với họ. Không có thông tin nào liên quan đến việc mua bán hay sản phẩm được đề cập, do đó không thể phân loại vào các đáp án còn lại.",Thuy Doan,others
0,2,"Đáp án: 2.
Giải thích: ""Alo"" là một cuộc gọi điện thoại hay tin nhắn ngắn gọn, không có thông tin cụ thể về sản phẩm hoặc dịch vụ. Chính vì vậy, không thể phân tích được thông tin để đưa ra các lựa chọn trả lời.",Alo,others
2,3,"Đáp án: 3. Người bình luận đang muốn biết liệu sản phẩm ""váy da đỏ"" còn được bán tại shop hay không, và có thể muốn chọn kích thước hoặc màu sắc khác nếu sản phẩm đang hết hàng. Do đó, bình luận này nằm trong nhóm muốn chọn thông số cho sản phẩm.",Váy da đỏ còn k shop ơi,others
0,2,"Đáp án: 2. Bình luận này đang thắc mắc và có thể yêu cầu người bán giải đáp về một vấn đề nào đó. Tuy nhiên, nếu không có thêm thông tin, ta không thể biết chính xác là người bình luận đang thắc mắc về vấn đề gì.",E thấy c ko,others
6,6,"Đáp án: 6. Bình luận này cho thấy người bình luận đã nhận được sản phẩm và cảm thấy rất hài lòng với sản phẩm đó. Từ ""rẻ quá"" và ""đẹp quá"" cũng cho thấy sản phẩm này có giá thành rẻ và mẫu mã đẹp.",Rẻ quá đẹp quá,others
2,2,Đáp án: 2. Bình luận này có vẻ như đang thắc mắc và hỏi xem sản phẩm đầm sơmi đen có còn không.,Đầm sơmi đen còn kg e,others
0,2,"Đáp án: 2. Bình luận này đang thắc mắc về tình trạng sản phẩm còn lại hay không. ""Còn k"" có thể được hiểu là ""Còn không?"" hoặc ""Còn không cập nhật size/chất liệu/màu sắc khác?"".",Còn k chị ơi,others
1,1,"Đáp án: 1. Bình luận nhắc tên riêng.
Giải thích: Bình luận ""Điệp Trần Ngọc"" là việc nhắc tên riêng của một người nào đó, không liên quan đến sản phẩm hoặc vấn đề gì khác trong livestream bán hàng. Do đó, đáp án sẽ là 1.",Điệp Trần Ngọc,others
2,2,"Đáp án: 2. Bình luận này đang thắc mắc về tình trạng hàng hóa, có thể là hỏi xem sản phẩm này còn hàng không, nên được phân loại vào đáp án 2.",Đầm này còn không shop,others
3,3,"Đáp án: 3.
Giải thích: Bình luận ""jum đen dd"" có thể là yêu cầu chọn thông số sản phẩm, trong trường hợp này là đầm màu đen. ""dd"" có thể là từ viết tắt của ""độ dài"" hoặc ""đường viền"", tùy vào ngữ cảnh livestream để hiểu rõ hơn.",jum đen dd,others
2,2,"Đáp án: 2. Bình luận này có vẻ như là một câu hỏi hoặc đang thắc mắc về sản phẩm. Tuy nhiên, do câu trả lời của người bình luận không rõ ràng nên không thể xác định chính xác được ý đồ của họ.",Bnh kg vừa e,others
2,3,"Đáp án: 3. Người bình luận đang hỏi về thông số của sản phẩm, đặc biệt là số lượng túi có trong sản phẩm.",Túi nhiu v th,others
3,0,Bình luận này có thể được hiểu là người bình luận muốn chọn sản phẩm Jumpsuit màu đen.,Jum đen,others
3,3,"Đáp án: 3. Bình luận ""Jump đen 2"" có ý muốn chọn thông số cho sản phẩm là ""Jump đen"" và có thêm yêu cầu ""2"" là số lượng sản phẩm mà người bình luận muốn mua.",Jump đen 2,others
0,0,"Đáp án: 0. Bình luận này không có nội dung cụ thể hoặc ý nghĩa rõ ràng, không thể phân tích được theo các nhãn đã đề ra.",Zjkzkz,others
0,0,Error occurred,Jdkdk,others
0,0,"Đáp án: 0. Bình luận ""Bdjdkdk"" không có nội dung rõ ràng hoặc không thể phân tích được ý nghĩa của nó.",Bdjdkdk,others
2,3,"Đáp án: 3. Người bình luận muốn chọn thông số cho sản phẩm. Bình luận này có nội dung là ""M58 bị dài k c"", có thể hiểu là sản phẩm có mã M58 bị dài hơn so với kích thước mặc định và người bình luận muốn tìm hiểu thêm về thông số sản phẩm để đánh giá có phù hợp với mình hay không.",M58 bị dài k c,others
0,0,"Đáp án: 0. Không thể phân tích được ý nghĩa của bình luận ""Jjdjdk"" do không có thông tin cụ thể.",Jjdjdk,others
0,0,Không phân tích được. Bình luận không có nội dung cụ thể hoặc mục đích rõ ràng.,Bdjkd,others
