y_true,y_pred,y_text,content,category
3,3,Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm bằng cách ghi rõ màu sắc (Nau) và giá (195).,Nau 195,others
1,1,"Đáp án: 1. Người bình luận nhắc tên riêng ""Đoàn Thị Cẩm Ly"", có thể là để chào hỏi hoặc để chúc mừng cho người đó nếu đang theo dõi livestream.",Đoàn Thị Cẩm Ly,others
2,0,"Đáp án: 0. Bình luận này không liên quan đến sản phẩm hoặc chủ đề livestream bán hàng, mà là một câu hỏi hoặc yêu cầu hát của người bình luận.",Liền hay rời hát e,others
2,2,"Đáp án: 2. Đây là câu hỏi về thông tin sản phẩm, hỏi về loại vải sử dụng để làm sản phẩm.",Vải j vậy ah,others
3,0,"Đáp án: 0.
Giải thích: Bình luận ""Nau"" không đủ thông tin để phân tích ý nghĩa của nó trong ngữ cảnh livestream bán mặt hàng others.",Nau,others
0,0,"Đáp án: 0. Không phân tích được ý nghĩa của bình luận ""Dhkjbllbklk"" do đó không thể xác định được nhãn phù hợp.",Dhkjbllbklk,others
2,2,"Đáp án: 2. Bình luận này là một câu hỏi, người bình luận đang tìm kiếm sản phẩm ""sét nâu"" và muốn biết liệu người bán có bán sản phẩm đó không.",Chị có sét nâu chưa vậy,others
2,3,Đáp án: 3. Người bình luận muốn xem sản phẩm với thông số cụ thể về màu sắc và cách cầm tay sản phẩm.,Xem vay cầm tay,others
3,3,"Đáp án: 3. Bình luận ""13.0"" có thể là thông số kích cỡ của sản phẩm, có thể là size của giày, áo hoặc quần tùy vào đối tượng bán hàng. Việc đưa ra kích cỡ của sản phẩm giúp khách hàng dễ dàng chọn lựa sản phẩm phù hợp với mình hơn.",13.0,others
3,3,"Đáp án: 3.
Giải thích: ""Lay150k"" có thể được hiểu là khách hàng muốn chọn thông số cho sản phẩm bằng cách đưa ra yêu cầu về giá tiền (150k). Có thể đây là yêu cầu giảm giá hoặc đặt hàng sản phẩm có giá trị xấp xỉ 150k.",Lay150k,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm khi ghi ""28.0"". Có thể đây là giá hoặc kích thước của sản phẩm.",28.0,others
3,5,"Đáp án: 5. Bình luận này cho thấy người bình luận không thích sản phẩm và không có ý định mua sản phẩm này. ""Sét đang mang"" có thể hiểu là người đó đang mặc một bộ quần áo khác, không phải là sản phẩm đang được bán trong livestream.",Sét đang mang,others
0,3,"Đáp án: 3.
Giải thích: ""Up"" trong trường hợp này có thể hiểu là người bình luận muốn ""up"" thông số cho sản phẩm, nghĩa là yêu cầu người bán cập nhật thêm thông tin về sản phẩm để người mua có thể quyết định mua hoặc không mua sản phẩm.",Up,others
3,3,Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm và giá mà họ đưa ra là giá mà họ sẵn sàng mua sản phẩm với thông số đó.,50.0,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số giá cho sản phẩm, có thể là để đặt mua hoặc để hỏi giá sản phẩm.",47.0,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm khi bình luận ""49.0"".",49.0,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm khi viết ""52.0"", có thể đó là kích cỡ, màu sắc, hoặc các thông số khác của sản phẩm.",52.0,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm khi ghi ""51.0"", có thể là giá hoặc kích cỡ, mà không có yêu cầu cụ thể.",51.0,others
1,1,"Đáp án: 1. Bình luận này nhắc tên riêng của một người là ""Trần Thị NhưÝ"".",Trần Thị NhưÝ,others
1,1,"Đáp án: 1. Bình luận nhắc tên riêng ""Ngoc Van"".
Giải thích: Bình luận này nhắc tới tên riêng ""Ngoc Van"", vì vậy đây là một trường hợp nhắc tên riêng.",Ngoc Van,others
0,0,"Đáp án: 0. Bình luận ""Mmmm"" không mang đến bất kỳ thông tin nào để phân tích hoặc hiểu ý kiến của người bình luận.",Mmmm,others
